Month,Device,Place,BannerType,QueryType,TargetingType,Shows,Clicks,Cost,Conversions
12/1/2021,Mobile,Search,text,Brand,Phrase,20828,4680,48998,0
12/1/2021,Mobile,Search,text,Competitor,Phrase,18014,420,3732,0
12/1/2021,Mobile,Search,text,Other,Phrase,29161,905,8498,0
12/1/2021,Desktop,Search,text,Brand,Phrase,69914,18468,363080,0
12/1/2021,Desktop,Search,text,Competitor,Phrase,14400,527,28341,0
12/1/2021,Desktop,Search,text,Other,Phrase,27462,1573,65234,0
12/1/2021,Mobile,Search,text,Brand,Phrase,78786,19959,440553,0
12/1/2021,Mobile,Search,text,Competitor,Phrase,17991,616,43855,0
12/1/2021,Mobile,Search,text,Other,Phrase,27255,1528,101497,0
12/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
12/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
12/1/2021,Desktop,Search,text,Brand,Phrase,20336,7454,279693,538
12/1/2021,Desktop,Search,text,Competitor,Phrase,1,0,0,0
12/1/2021,Desktop,Search,text,Other,Phrase,21,2,84,0
12/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
12/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
12/1/2021,Mobile,Search,text,Brand,Phrase,14207,4667,80994,312
12/1/2021,Mobile,Search,text,Competitor,Phrase,0,0,0,0
12/1/2021,Mobile,Search,text,Other,Phrase,41,6,166,0
12/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,0,0,0,0
1/1/2022,Desktop,Search,mcbanner,Brand,Phrase,0,0,0,0
1/1/2022,Desktop,Search,text,Brand,Phrase,43176,11929,200953,0
1/1/2022,Desktop,Search,text,Competitor,Phrase,0,0,0,0
1/1/2022,Desktop,Search,text,Other,Phrase,43,6,172,0
1/1/2022,Mobile,Search,text,Brand,Phrase,50182,11984,245954,0
1/1/2022,Mobile,Search,text,Competitor,Phrase,1,0,0,0
1/1/2022,Mobile,Search,text,Other,Phrase,61,7,271,0
1/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
1/1/2022,Desktop,Networks,text,none,Retargeting,0,0,0,0
1/1/2022,Desktop,Search,text,Brand,Phrase,16921,5639,203496,293
1/1/2022,Desktop,Search,text,Competitor,Phrase,1,0,0,0
1/1/2022,Desktop,Search,text,Other,Phrase,26,6,150,0
1/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
1/1/2022,Mobile,Networks,text,none,Retargeting,0,0,0,0
1/1/2022,Mobile,Search,text,Brand,Phrase,1518,393,7833,22
1/1/2022,Mobile,Search,text,Competitor,Phrase,0,0,0,0
1/1/2022,Mobile,Search,text,Other,Phrase,5,0,0,0
1/1/2022,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
2/1/2022,Desktop,Networks,image_ad,none,Retargeting,0,0,0,0
2/1/2022,Desktop,Search,mcbanner,Brand,Phrase,0,0,0,0
2/1/2022,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
2/1/2022,Desktop,Search,mcbanner,Other,Phrase,0,0,0,0
2/1/2022,Desktop,Search,text,Brand,Phrase,52457,13245,242494,0
2/1/2022,Desktop,Search,text,Competitor,Phrase,5,0,0,0
2/1/2022,Desktop,Search,text,Other,Phrase,107,27,482,0
2/1/2022,Mobile,Search,text,Brand,Phrase,55240,12238,163876,0
2/1/2022,Mobile,Search,text,Competitor,Phrase,4,0,0,0
2/1/2022,Mobile,Search,text,Other,Phrase,121,8,133,0
2/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
2/1/2022,Desktop,Networks,text,none,Retargeting,0,0,0,0
2/1/2022,Desktop,Search,text,Brand,Phrase,16594,5732,252795,306
2/1/2022,Desktop,Search,text,Competitor,Phrase,3,0,0,0
2/1/2022,Desktop,Search,text,Other,Phrase,41,5,206,0
2/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
2/1/2022,Mobile,Networks,text,none,Retargeting,0,0,0,0
2/1/2022,Mobile,Search,text,Brand,Phrase,13382,3921,68583,140
2/1/2022,Mobile,Search,text,Competitor,Phrase,2,0,0,0
2/1/2022,Mobile,Search,text,Other,Phrase,43,1,32,0
3/1/2022,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
3/1/2022,Mobile,Networks,image_ad,none,Retargeting,0,0,0,0
3/1/2022,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
3/1/2022,Desktop,Search,text,Brand,Phrase,121805,30797,334283,0
3/1/2022,Desktop,Search,text,Competitor,Phrase,36,0,0,0
3/1/2022,Desktop,Search,text,Other,Phrase,230,50,650,0
3/1/2022,Mobile,Search,text,Brand,Phrase,112692,25937,157178,0
3/1/2022,Mobile,Search,text,Competitor,Phrase,16,0,0,0
3/1/2022,Mobile,Search,text,Other,Phrase,299,16,123,0
3/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
3/1/2022,Desktop,Networks,text,none,Retargeting,0,0,0,0
3/1/2022,Desktop,Search,text,Brand,Phrase,34362,11125,497217,628
3/1/2022,Desktop,Search,text,Competitor,Phrase,172,11,827,0
3/1/2022,Desktop,Search,text,Other,Phrase,3335,223,15685,5
3/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
3/1/2022,Mobile,Networks,text,none,Retargeting,0,0,0,0
3/1/2022,Mobile,Search,text,Brand,Phrase,32513,9834,146896,351
3/1/2022,Mobile,Search,text,Competitor,Phrase,87,6,297,0
3/1/2022,Mobile,Search,text,Other,Phrase,3901,264,19530,0
4/1/2022,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
4/1/2022,Desktop,Networks,image_ad,none,Retargeting,0,0,0,0
4/1/2022,Mobile,Networks,image_ad,none,Retargeting,0,0,0,0
4/1/2022,Desktop,Search,mcbanner,Brand,Phrase,0,0,0,0
4/1/2022,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
4/1/2022,Desktop,Search,text,Brand,Phrase,76163,18999,215937,0
4/1/2022,Desktop,Search,text,Competitor,Phrase,4,0,0,0
4/1/2022,Desktop,Search,text,Other,Phrase,170,13,166,0
4/1/2022,Mobile,Search,text,Brand,Phrase,70182,16043,107380,0
4/1/2022,Mobile,Search,text,Competitor,Phrase,4,0,0,0
4/1/2022,Mobile,Search,text,Other,Phrase,331,11,129,0
4/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
4/1/2022,Desktop,Networks,text,none,Retargeting,0,0,0,0
4/1/2022,Desktop,Search,text,Brand,Phrase,47416,16849,950966,680
4/1/2022,Desktop,Search,text,Competitor,Phrase,520,17,1680,0
4/1/2022,Desktop,Search,text,Other,Phrase,10136,618,70231,18
4/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
4/1/2022,Mobile,Networks,text,none,Retargeting,0,0,0,0
4/1/2022,Mobile,Search,text,Brand,Phrase,55609,18391,413962,456
4/1/2022,Mobile,Search,text,Competitor,Phrase,363,8,780,0
4/1/2022,Mobile,Search,text,Other,Phrase,11794,839,89775,13
5/1/2022,Desktop,Search,mcbanner,Competitor,Phrase,0,0,0,0
5/1/2022,Desktop,Search,text,Brand,Phrase,42611,9381,131568,0
5/1/2022,Desktop,Search,text,Competitor,Phrase,9,0,0,0
5/1/2022,Desktop,Search,text,Other,Phrase,130,13,184,0
5/1/2022,Mobile,Search,text,Brand,Phrase,51468,10671,96786,0
5/1/2022,Mobile,Search,text,Other,Phrase,215,11,124,0
5/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
5/1/2022,Desktop,Networks,text,none,Retargeting,0,0,0,0
5/1/2022,Desktop,Search,text,Brand,Phrase,27808,8372,439028,548
5/1/2022,Desktop,Search,text,Competitor,Autotargeting,0,0,0,0
5/1/2022,Desktop,Search,text,Competitor,Phrase,6,0,0,0
5/1/2022,Desktop,Search,text,Other,Phrase,67,9,455,0
5/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
5/1/2022,Mobile,Networks,text,none,Retargeting,0,0,0,0
5/1/2022,Mobile,Search,text,Brand,Phrase,31216,9673,201201,241
5/1/2022,Mobile,Search,text,Competitor,Phrase,5,1,39,0
5/1/2022,Mobile,Search,text,Other,Phrase,157,6,137,0
6/1/2022,Desktop,Networks,image_ad,none,Retargeting,28851,15,306,0
6/1/2022,Mobile,Networks,image_ad,none,Retargeting,1189,8,99,0
6/1/2022,Desktop,Search,text,Brand,Phrase,36063,8704,121177,0
6/1/2022,Desktop,Search,text,Competitor,Phrase,3,0,0,0
6/1/2022,Desktop,Search,text,Other,Phrase,134,25,402,0
6/1/2022,Mobile,Search,text,Brand,Phrase,42596,9394,92027,0
6/1/2022,Mobile,Search,text,Competitor,Phrase,2,1,13,0
6/1/2022,Mobile,Search,text,Other,Phrase,139,5,55,0
6/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
6/1/2022,Desktop,Networks,text,none,Retargeting,243760,295,4771,1
6/1/2022,Desktop,Search,text,Brand,Phrase,48823,12089,515375,392
6/1/2022,Desktop,Search,text,Competitor,Phrase,7852,252,16535,0
6/1/2022,Desktop,Search,text,Other,Phrase,9410,362,25198,0
6/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,0
6/1/2022,Mobile,Networks,text,none,Retargeting,219580,781,9415,1
6/1/2022,Mobile,Search,text,Brand,Phrase,38061,9249,146433,196
6/1/2022,Mobile,Search,text,Competitor,Phrase,7446,202,13468,0
6/1/2022,Mobile,Search,text,Other,Phrase,7552,344,23757,1
7/1/2022,Desktop,Networks,image_ad,none,Phrase,25992,19,530,0
7/1/2022,Desktop,Networks,image_ad,none,Retargeting,145843,95,1392,0
7/1/2022,Mobile,Networks,image_ad,none,Phrase,162550,2598,7307,0
7/1/2022,Mobile,Networks,image_ad,none,Retargeting,30737,377,2403,0
7/1/2022,Desktop,Search,text,Brand,Phrase,42237,12088,244691,0
7/1/2022,Desktop,Search,text,Competitor,Phrase,1,0,0,0
7/1/2022,Desktop,Search,text,Other,Phrase,86,20,435,0
7/1/2022,Mobile,Search,text,Brand,Phrase,41576,11339,171572,0
7/1/2022,Mobile,Search,text,Competitor,Phrase,3,1,9,0
7/1/2022,Mobile,Search,text,Other,Phrase,132,16,248,0
7/1/2022,Desktop,Networks,text,none,Phrase,260967,478,10094,0
7/1/2022,Desktop,Networks,text,none,Retargeting,1199659,2733,35700,2
7/1/2022,Desktop,Search,text,Brand,Phrase,68403,18148,732734,559
7/1/2022,Desktop,Search,text,Competitor,Phrase,666,19,1712,0
7/1/2022,Desktop,Search,text,Other,Phrase,10742,686,84589,11
7/1/2022,Mobile,Networks,text,none,Phrase,458490,2676,18797,3
7/1/2022,Mobile,Networks,text,none,Retargeting,1330476,7274,72711,5
7/1/2022,Mobile,Search,text,Brand,Phrase,57085,12912,307095,274
7/1/2022,Mobile,Search,text,Competitor,Phrase,458,12,1805,0
7/1/2022,Mobile,Search,text,Other,Phrase,13548,786,98380,3
8/1/2022,Desktop,Networks,image_ad,none,Phrase,77845,147,1400,0
8/1/2022,Mobile,Networks,image_ad,none,Phrase,412929,4489,23116,0
8/1/2022,Desktop,Search,text,Brand,Phrase,45890,12313,214561,0
8/1/2022,Desktop,Search,text,Competitor,Phrase,2,0,0,0
8/1/2022,Desktop,Search,text,Other,Phrase,158,26,303,0
8/1/2022,Mobile,Search,text,Brand,Phrase,47499,11750,146775,0
8/1/2022,Mobile,Search,text,Competitor,Phrase,16,0,0,0
8/1/2022,Mobile,Search,text,Other,Phrase,403,48,456,0
8/1/2022,Desktop,Networks,text,none,Phrase,518912,1603,29853,0
8/1/2022,Desktop,Networks,text,none,Retargeting,430533,839,50445,6
8/1/2022,Desktop,Search,text,Brand,Phrase,77486,21389,877732,650
8/1/2022,Desktop,Search,text,Competitor,Phrase,19526,1245,49253,2
8/1/2022,Desktop,Search,text,Other,Phrase,102149,6552,334151,29
8/1/2022,Mobile,Networks,text,none,Phrase,1092973,6287,54601,1
8/1/2022,Mobile,Networks,text,none,Retargeting,357464,3072,78749,5
8/1/2022,Mobile,Search,text,Brand,Phrase,70441,14842,550485,324
8/1/2022,Mobile,Search,text,Competitor,Phrase,19583,1168,49093,0
8/1/2022,Mobile,Search,text,Other,Phrase,119992,6109,366498,20
9/1/2022,Desktop,Search,mcbanner,Other,Phrase,0,0,0,0
9/1/2022,Desktop,Search,text,Brand,Phrase,21520,5356,108663,0
9/1/2022,Desktop,Search,text,Competitor,Phrase,2,0,0,0
9/1/2022,Desktop,Search,text,Other,Phrase,242,32,424,0
9/1/2022,Mobile,Search,text,Brand,Phrase,21154,4654,74895,0
9/1/2022,Mobile,Search,text,Competitor,Phrase,9,0,0,0
9/1/2022,Mobile,Search,text,Other,Phrase,599,65,1202,0
9/1/2022,Desktop,Networks,text,none,Phrase,0,0,0,0
9/1/2022,Desktop,Networks,text,none,Retargeting,1540322,2775,112413,14
9/1/2022,Desktop,Search,text,Brand,Phrase,28443,7293,337124,336
9/1/2022,Desktop,Search,text,Competitor,Phrase,2979,160,5248,0
9/1/2022,Desktop,Search,text,Other,Phrase,20070,1191,47856,7
9/1/2022,Mobile,Networks,text,none,Phrase,0,0,0,1
9/1/2022,Mobile,Networks,text,none,Retargeting,1090382,9298,179478,4
9/1/2022,Mobile,Search,text,Brand,Phrase,21600,4709,180415,149
9/1/2022,Mobile,Search,text,Competitor,Phrase,5742,217,6904,0
9/1/2022,Mobile,Search,text,Other,Phrase,34370,1373,52950,10
4/1/2021,Desktop,Networks,cpc_video,none,Phrase,76722,2002,19467,3
4/1/2021,Desktop,Networks,cpc_video,none,Retargeting,9260,116,2591,0
4/1/2021,Mobile,Networks,cpc_video,none,Phrase,27140,825,4182,0
4/1/2021,Mobile,Networks,cpc_video,none,Retargeting,5340,104,1694,0
4/1/2021,Desktop,Networks,image_ad,none,Phrase,30460,187,1932,0
4/1/2021,Desktop,Networks,image_ad,none,Retargeting,8355,10,107,0
4/1/2021,Mobile,Networks,image_ad,none,Phrase,85735,1368,11150,9
4/1/2021,Mobile,Networks,image_ad,none,Retargeting,35296,404,3320,0
4/1/2021,Desktop,Networks,image_ad,none,Phrase,0,0,0,0
4/1/2021,Desktop,Networks,image_ad,none,Phrase,469064,404,15728,4
4/1/2021,Desktop,Networks,image_ad,none,Retargeting,14057,40,1231,1
4/1/2021,Mobile,Networks,image_ad,none,Phrase,71661,1711,12902,4
4/1/2021,Mobile,Networks,image_ad,none,Retargeting,10684,210,1743,1
4/1/2021,Desktop,Search,mcbanner,Brand,Phrase,33962,245,27199,27
4/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,26674,165,25221,12
4/1/2021,Desktop,Search,mcbanner,Other,Phrase,50466,223,14684,14
4/1/2021,Mobile,Search,mcbanner,Brand,Phrase,412,1,164,0
4/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,288,2,222,0
4/1/2021,Mobile,Search,mcbanner,Other,Phrase,301,1,59,0
4/1/2021,Desktop,Networks,text,none,Phrase,1359539,1612,27232,27
4/1/2021,Desktop,Networks,text,none,Retargeting,199835,155,2310,1
4/1/2021,Desktop,Search,text,Brand,Phrase,58853,11844,440312,855
4/1/2021,Desktop,Search,text,Competitor,Phrase,58000,1221,100553,40
4/1/2021,Desktop,Search,text,Other,Phrase,44698,2022,165523,91
4/1/2021,Mobile,Networks,text,none,Phrase,4077067,26166,259065,125
4/1/2021,Mobile,Networks,text,none,Retargeting,326564,1446,14621,1
4/1/2021,Mobile,Search,text,Brand,Phrase,56970,14751,468987,1073
4/1/2021,Mobile,Search,text,Competitor,Phrase,94651,1177,99607,35
4/1/2021,Mobile,Search,text,Other,Phrase,37984,1468,157616,71
4/1/2021,Desktop,Networks,text,none,Phrase,0,0,0,0
4/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
4/1/2021,Desktop,Search,text,Brand,Phrase,46544,12745,233825,982
4/1/2021,Desktop,Search,text,Competitor,Phrase,8291,164,13517,15
4/1/2021,Desktop,Search,text,Other,Phrase,26901,1102,81186,49
4/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,0
4/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
4/1/2021,Mobile,Search,text,Brand,Phrase,61018,15882,212263,1257
4/1/2021,Mobile,Search,text,Competitor,Phrase,18998,229,20406,3
4/1/2021,Mobile,Search,text,Other,Phrase,28049,1083,86685,51
4/1/2021,Desktop,Search,text,Brand,Phrase,2120,721,32963,13
4/1/2021,Desktop,Search,text,Competitor,Phrase,3495,84,6047,2
4/1/2021,Desktop,Search,text,Other,Phrase,35005,1656,79798,21
4/1/2021,Mobile,Search,text,Brand,Phrase,1741,603,25145,7
4/1/2021,Mobile,Search,text,Competitor,Phrase,2213,74,5680,2
4/1/2021,Mobile,Search,text,Other,Phrase,19267,1329,56131,18
4/1/2021,Desktop,Networks,text,none,Phrase,213200,665,4843,0
4/1/2021,Desktop,Networks,text,none,Retargeting,578484,1003,34486,0
4/1/2021,Desktop,Search,text,Brand,Phrase,289832,46244,1362406,16
4/1/2021,Desktop,Search,text,Competitor,Phrase,4373,132,3167,0
4/1/2021,Desktop,Search,text,Other,Phrase,9406,819,13285,0
4/1/2021,Mobile,Networks,text,none,Phrase,226090,3139,7965,0
4/1/2021,Mobile,Networks,text,none,Retargeting,284851,2343,37906,0
4/1/2021,Mobile,Search,text,Brand,Phrase,442116,61886,1169985,16
4/1/2021,Mobile,Search,text,Competitor,Phrase,13316,536,10656,0
4/1/2021,Mobile,Search,text,Other,Phrase,20009,1767,28500,0
4/1/2021,Desktop,Networks,text,none,Phrase,69542476,74523,2519100,401
4/1/2021,Desktop,Networks,text,none,Retargeting,2328485,5023,188800,42
4/1/2021,Desktop,Search,text,Brand,Phrase,47817,20052,858154,2181
4/1/2021,Desktop,Search,text,Competitor,Phrase,498606,11213,1313514,247
4/1/2021,Desktop,Search,text,Other,Phrase,174321,7512,950949,279
4/1/2021,Mobile,Networks,text,none,Phrase,59302721,591650,5726552,672
4/1/2021,Mobile,Networks,text,none,Retargeting,1702796,12112,243269,74
4/1/2021,Mobile,Search,text,Brand,Phrase,64765,25351,813538,2318
4/1/2021,Mobile,Search,text,Competitor,Phrase,512508,13854,1736600,317
4/1/2021,Mobile,Search,text,Other,Phrase,177552,7106,888777,304
4/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
4/1/2021,Desktop,Networks,cpm_banner,none,Phrase,847046,1060,17284,2
4/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,5365801,2537,186179,19
4/1/2021,Mobile,Networks,cpm_banner,none,Phrase,295641,1508,8862,2
4/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,4764279,14564,173302,22
5/1/2021,Desktop,Networks,image_ad,none,Retargeting,158,1,18,0
5/1/2021,Mobile,Networks,image_ad,none,Phrase,3,0,0,0
5/1/2021,Mobile,Networks,image_ad,none,Retargeting,1400,8,48,1
5/1/2021,Desktop,Networks,image_ad,none,Phrase,18179,61,1167,0
5/1/2021,Mobile,Networks,image_ad,none,Phrase,22560,383,4547,7
5/1/2021,Desktop,Networks,image_ad,none,Phrase,2787119,2015,132824,12
5/1/2021,Desktop,Networks,image_ad,none,Retargeting,105783,264,8910,4
5/1/2021,Mobile,Networks,image_ad,none,Phrase,412927,9223,82338,20
5/1/2021,Mobile,Networks,image_ad,none,Retargeting,103426,1622,17943,13
5/1/2021,Desktop,Search,mcbanner,Brand,Phrase,0,0,0,0
5/1/2021,Desktop,Search,mcbanner,Brand,Phrase,41365,563,71670,89
5/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,21862,134,25556,6
5/1/2021,Desktop,Search,mcbanner,Other,Phrase,17264,148,18427,10
5/1/2021,Mobile,Search,mcbanner,Brand,Phrase,602,3,444,0
5/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,246,1,179,0
5/1/2021,Mobile,Search,mcbanner,Other,Phrase,178,3,306,0
5/1/2021,Desktop,Networks,text,none,Phrase,38,0,0,0
5/1/2021,Desktop,Search,text,Brand,Phrase,14688,4186,149258,440
5/1/2021,Desktop,Search,text,Competitor,Phrase,306,14,804,1
5/1/2021,Desktop,Search,text,Other,Phrase,9388,129,8926,8
5/1/2021,Mobile,Networks,text,none,Phrase,210,0,0,2
5/1/2021,Mobile,Networks,text,none,Retargeting,0,0,0,0
5/1/2021,Mobile,Search,text,Brand,Phrase,18015,5557,122384,412
5/1/2021,Mobile,Search,text,Competitor,Phrase,212,14,627,1
5/1/2021,Mobile,Search,text,Other,Phrase,5143,119,6186,6
5/1/2021,Desktop,Networks,text,none,Phrase,29829,82,991,0
5/1/2021,Desktop,Search,text,Brand,Phrase,42294,12593,267782,916
5/1/2021,Desktop,Search,text,Competitor,Phrase,2191,65,4887,2
5/1/2021,Desktop,Search,text,Other,Phrase,15634,699,42675,31
5/1/2021,Mobile,Networks,text,none,Phrase,31145,372,3988,3
5/1/2021,Mobile,Search,text,Brand,Phrase,57228,16578,262147,1288
5/1/2021,Mobile,Search,text,Competitor,Phrase,2423,56,4198,2
5/1/2021,Mobile,Search,text,Other,Phrase,17426,522,34428,25
5/1/2021,Desktop,Search,text,Brand,Phrase,2002,687,40672,5
5/1/2021,Desktop,Search,text,Competitor,Phrase,3602,81,7950,0
5/1/2021,Desktop,Search,text,Other,Phrase,35372,1578,89562,14
5/1/2021,Mobile,Search,text,Brand,Phrase,1536,531,32631,4
5/1/2021,Mobile,Search,text,Competitor,Phrase,2791,77,7082,0
5/1/2021,Mobile,Search,text,Other,Phrase,22866,1337,64096,13
5/1/2021,Desktop,Networks,text,none,Phrase,1302315,3881,21898,0
5/1/2021,Desktop,Networks,text,none,Retargeting,2249867,3917,102689,0
5/1/2021,Desktop,Search,text,Brand,Phrase,257893,44475,1345020,14
5/1/2021,Desktop,Search,text,Competitor,Phrase,3266,260,4075,0
5/1/2021,Desktop,Search,text,Other,Phrase,16343,1080,24332,7
5/1/2021,Mobile,Networks,text,none,Phrase,235404,1712,5291,0
5/1/2021,Mobile,Networks,text,none,Retargeting,993238,7996,74781,0
5/1/2021,Mobile,Search,text,Brand,Phrase,412056,66075,1305481,13
5/1/2021,Mobile,Search,text,Competitor,Phrase,12328,539,12272,1
5/1/2021,Mobile,Search,text,Other,Phrase,28492,1831,63996,0
5/1/2021,Desktop,Networks,text,none,Phrase,162166872,140155,8356636,698
5/1/2021,Desktop,Networks,text,none,Retargeting,2592810,4933,198792,61
5/1/2021,Desktop,Search,text,Brand,Phrase,50857,20898,973400,2231
5/1/2021,Desktop,Search,text,Competitor,Phrase,358020,9035,1095959,236
5/1/2021,Desktop,Search,text,Other,Phrase,140219,6663,943576,259
5/1/2021,Mobile,Networks,text,none,Phrase,78741295,494983,6888418,669
5/1/2021,Mobile,Networks,text,none,Retargeting,1813815,12204,243647,59
5/1/2021,Mobile,Search,text,Brand,Phrase,74054,28590,981220,2608
5/1/2021,Mobile,Search,text,Competitor,Phrase,448054,11210,1410563,308
5/1/2021,Mobile,Search,text,Other,Phrase,160066,6320,849997,290
5/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,0,0,0,0
5/1/2021,Desktop,Networks,cpm_banner,none,Phrase,0,0,0,2
5/1/2021,Desktop,Networks,cpm_banner,none,Retargeting,17017165,6345,407910,42
5/1/2021,Mobile,Networks,cpm_banner,none,Phrase,0,0,0,0
5/1/2021,Mobile,Networks,cpm_banner,none,Retargeting,10995865,31114,288891,23
6/1/2021,Desktop,Networks,cpc_video,none,Retargeting,0,0,0,0
6/1/2021,Mobile,Networks,image_ad,none,Phrase,0,0,0,0
6/1/2021,Desktop,Networks,image_ad,none,Phrase,67595,96,1565,3
6/1/2021,Mobile,Networks,image_ad,none,Phrase,109488,1466,15036,4
6/1/2021,Desktop,Networks,image_ad,none,Phrase,4017281,4078,119382,50
6/1/2021,Desktop,Networks,image_ad,none,Retargeting,489718,978,39197,21
6/1/2021,Mobile,Networks,image_ad,none,Phrase,2687534,60957,488683,217
6/1/2021,Mobile,Networks,image_ad,none,Retargeting,189801,2910,31326,24
6/1/2021,Desktop,Search,mcbanner,Brand,Phrase,33953,288,37915,49
6/1/2021,Desktop,Search,mcbanner,Competitor,Phrase,16194,91,14218,8
6/1/2021,Desktop,Search,mcbanner,Other,Phrase,15930,124,13984,10
6/1/2021,Mobile,Search,mcbanner,Brand,Phrase,359,6,673,0
6/1/2021,Mobile,Search,mcbanner,Competitor,Phrase,130,0,0,0
6/1/2021,Mobile,Search,mcbanner,Other,Phrase,115,2,143,1
6/1/2021,Desktop,Search,text,Brand,Phrase,22819,5840,175701,579
6/1/2021,Desktop,Search,text,Competitor,Phrase,225,9,568,2
6/1/2021,Desktop,Search,text,Other,Phrase,6979,143,6990,11
6/1/2021,Mobile,Networks,text,none,Phrase,0,0,0,1
6/1/2021,Mobile,Search,text,Brand,Phrase,25297,7502,135216,605
6/1/2021,Mobile,Search,text,Competitor,Phrase,148,11,680,0
6/1/2021,Mobile,Search,text,Other,Phrase,3700,105,5839,5
6/1/2021,Desktop,Networks,text,none,Phrase,44531,160,1426,0
6/1/2021,Desktop,Networks,text,none,Retargeting,0,0,0,0
6/1/2021,Desktop,Search,text,Brand,Phrase,45208,12719,260115,823
6/1/2021,Desktop,Search,text,Competitor,Phrase,10491,286,15470,10
6/1/2021,Desktop,Search,text,Other,Phrase,6886,337,18517,5
6/1/2021,Mobile,Networks,text,none,Phrase,131897,1356,11817,0
6/1/2021,Mobile,Search,text,Brand,Phrase,59409,16561,243703,962
